uniqueID,drugName,condition,review,rating,date,usefulCount,review_word_count,sentiment_score,sentiment_category,sentiment_rescaled,sentiment_rating_gap
195566,Aviane,Birth Control,"""I&#039;m 18 years old and this is my first birth control. This is my 4th month on it and I&#039;m thinking of switching. The first month I bled the entire month but after that I only have my period for about 2 days which is awesome. I haven&#039;t seemed to have gained any weight and my skin hasn&#039;t changed. The negative side is my MAJOR moodiness. I cry all the time and get angry over the smallest things. I thought I should wait out the first 3 months incase it changes but it hasn&#039;t seemed to get any better. I&#039;m depressed all the time and my boyfriend called me out on being really negative all the time.""",5,22-Nov-11,2,117,-0.9624,negative,1.1691999999999998,3.8308
73705,Ethinyl estradiol / norethindrone,Birth Control,"""I&#039;ve been on this particular birth control for a little over a year now, I&#039;ve been on Loestrin 24 Fe and Lo Loestrin 24 Fe. It&#039;s helped more than Loestrin itself did. I haven&#039;t had bad acne, no weight gain whatsoever (it&#039;s extremely hard for me so weight gain is welcomed for me), no crazy mood swings, no nausea. Cramps haven&#039;t been the greatest, but they are better than they used to be on the other birth controls!""",10,1-Nov-12,6,78,0.6823,positive,8.570350000000001,1.4296499999999988
195612,Aviane,Birth Control,"""I have been on this birth control regularly for almost a year now. I am very sensitive to the hormones and experienced extreme sickness I mean to the point I was throwing up every morning and on the verge of passing out no matter what I tried to prevent it. I learned that taking it in the morning solved this problem. Negative side affects are that I have a huge appetite (thankfully a high metabolism) constant headaches, worse PMS, no motivation, tiredness, irrational mood swings, and last week I noticed breakthrough bleeding and cramps halfway through the pack. But all in all my periods are short and I&#039;m not pregnant yet! Remember every woman is different.""",8,29-Mar-14,13,116,-0.594,negative,2.827,5.173
144790,Etonogestrel,Birth Control,"""It does the job as far as not getting pregnant but I&#039;m never getting it again!!! It will be 3yrs March 11 and I can&#039;t wait 2 take it out!! Anxiety is so bad, attitude is worse, I can&#039;t concentrate, confused, Moody, bleed and have some sort of discharge everyday, infections. I think it&#039;s old blood in me that&#039;s not coming out and causing a disturbing smell like a miscarriage smell..I know this birth control can cause blood clots so hopefully I don&#039;t have that going on. So I&#039;m gonna get on pills or maybe nothing!  Been Celibate since I got it in (3yrs) DON&#039;T GET IT PLEASE DON&#039;T!!!""",3,25-Jan-16,7,109,-0.9036,negative,1.4338000000000002,1.5661999999999998
107479,Implanon,Birth Control,"""The 3 years went by so fast. I loved it so much I just had it taken out and a new one put in. My cycle comes every 3 months and last about 7 days, the other months I may cramp a little but no spotting so far.""",10,23-Mar-11,4,48,-0.0517,negative,5.26735,4.73265
206930,Seasonale,Birth Control,"""I have been taking seasonal for almost 3 years and love it. My periods are shorter and lighter with less pain. I haven&#039;t had any problems with break through bleeding. This is the only birth control pill to work for me (have tried 5 others). I know this pill doesn&#039;t work for everyone though.""",10,18-Jul-11,7,54,-0.1298,negative,4.9159,5.0841
148169,Norethindrone,Birth Control,"""Was put on Nora be because for some reason my doc suggested it even though I preferred the implanon. First I hate having to take a pill everyday so I probably am a little biased.  Although I can say I saw a significant change in my mood. Usually Im a happy go lucky kind of gal, but since taking the pill for 2months my irritability level went from a 2 maybe to a 10. I knew something was wrong when I started having evil thoughts on hurting someone over something that could of easily resolved, to ketchup! I usually brush things off, but being on this pill, I swear i wanted to kill someone. I was literally in a rage over ketchup! That was when I knew I wasn&#039;t myself.  I completely stopped. Not a fan of this.""",2,16-Sep-15,12,138,-0.9854,negative,1.0656999999999996,0.9343000000000004
227576,Etonogestrel,Birth Control,"""The first few months I was thrilled with the Implanon. I noticed no side effects and I had no period. I did notice a small decrease in sex drive but that was it. About a month ago, I started noticing my hair fall out. It has gotten to very thin on top and it comes out when I&#039;m brushing it, touching it, etc. I think I will be getting it taken out because of the hair loss, my doctor told me there is no way to know when it will stop and I can&#039;t afford to lose more hair.""",4,15-Aug-12,1,99,-0.8675,negative,1.5962499999999997,2.4037500000000005
59667,NuvaRing,Birth Control,"""I ran out of my prescription and hadn&#039;t been on the Nuva ring for months. I started back on it two weeks ago and I&#039;ve been an emotional wreck ever since. My boyfriend even noticed how weird it was that I was happy all the time when I wasn&#039;t on birth control and since I started back on it I&#039;ve been upset and crying every day. I feel so bad for him having to deal with me because the smallest thing will set me off and then I&#039;m just irrationally angry. I hate feeling this way. Going to have to go back to the doctor to get a different bc.""",4,27-Mar-17,4,110,-0.9558,negative,1.1989,2.8011
143258,Etonogestrel,Birth Control,"""DO NOT GET THE NEXPLANON! I just had it removed this morning after 1 year and 3 months of use. I had my period for that entire time A YEAR AND 3 MONTHS NON STOP! My mood changed completely. I got depressed, everything made me cry, I would get angry at anything and anyone. I started to have acne. I would get bladder infections, my hair texture changed as well. I really think is the worse Birth control method out there. I&#039;m going to start the pill method next week so hopefully it will work out.""",1,4-Apr-17,11,96,-0.8998,negative,1.4508999999999999,-0.45089999999999986
167534,Levonorgestrel,Birth Control,"""This birth control completely ruined my life. First of all, I had to be put under anesthesia to have it inserted due to pain. I woke up to the worst pain in my life. A month after insertion, I suddenly felt fire in my right ovary during intercourse. I ran to the bathroom and immediately began to vomit. I then passed out. I couldn&#039;t stand for hours. The doctor said the IUD caused me to have a painful ovarian cyst rupture. I had never experienced that before. After a year of recurrent BV (Which I never had previously) and misery, I got it removed. I&#039;m still battling BV from this wretched device. Please stay away from this and don&#039;t be stupid like I was.""",1,10-Feb-16,6,124,-0.9744,negative,1.1151999999999997,-0.11519999999999975
162487,Desogen,Birth Control,"""Positive: 
-You won&#039;t get pregnant. 
-You may see some acne clear up

Negative:
-Severe mood swings. I can&#039;t even control myself.  My emotions do whatever they want, whenever they want. It&#039;s ruining my relationship with my boyfriend. I cry multiple times a day. I never used to be like this.  I am switching to a non-hormonal birth control option.""",3,19-Sep-11,7,59,-0.2732,negative,4.2706,-1.2706
124214,Skyla,Birth Control,"""I got Skyla put in today. I was prepared for pain during the procedure and some cramps afterward. I get super bad cramps every month (the pain is so bad I often faint and throw up). So I was prepared for the cramps and figured it&#039;d be worth it. The procedure wasn&#039;t bad. No worse than my regular cramps. Doctor had me do it within the first 5 days of my period so my cervix would be open. I was not lightheaded, only bleeding I assumed was from my period, and I had no cramps afterward. Maybe that was because she put novocain on my cervix. 5 hours later and I had the worst pain of my life. It felt like she had inserted a knife. Super sharp pain. Lots of trembling and profuse sweating. IB profin no help. Peppermint oil helped a bit.""",1,16-Feb-16,1,144,-0.9534,negative,1.2096999999999998,-0.20969999999999978
15224,Ethinyl estradiol / norethindrone,Birth Control,"""I&#039;ve been on Junel for close to 5 years. It did the job of preventing pregnancies. It didn&#039;t do much to clear up my acne. I had crazy breakouts on my forehead the first year of taking it but my body has gotten used to the hormones so I&#039;ll only get a few zits right before my period. The curious thing about this BC for me is that my period will skip to every other month. I won&#039;t get it one month, but the next month, I&#039;ll have a really heavy flow. No significant weight gain or mood swings on this pill. The only thing I despise is that it has made me incredibly dry down there and decreased my sex drive. Overall it&#039;s an alright pill and I don&#039;t hate it. Unfortunately, I have to switch to a new pill since my insurance no longer covers it.""",7,5-Jun-17,3,148,-0.6643,negative,2.51065,4.48935
85830,Ethinyl estradiol / norgestimate,Birth Control,"""I tried bcp in college, but they aggravated my migraines. At age 23, my neurologist said that because most of my migraines occurred just before my period, OrthoTricylen would work for me. My migraines got BETTER, my already clear complexion become clearer, and my periods lightened. However, the first three months were tough.  My breasts swelled from a 34C to a 34D+ (enough to buy a bigger bra), I was easily enraged, and I became a bit of a space cadet - but it all went away after the first 3 months. I also never got pregnant until after taking this pill. If you have migraines, talk to your neurologist about this pill.""",9,7-Nov-13,9,113,0.5105,positive,7.79725,1.20275
104903,Ethinyl estradiol / levonorgestrel,Birth Control,"""I have been on this Birth Control pill for 2 years now. I have not had ANY trouble with it ever and really was happy with it. I&#039;ve heard my girlfriends talking about their birth control pills and how they have horrible side effects with them. I have always been happy with this pill and would recommend it to anyone!""",10,14-Dec-09,18,60,0.8492,positive,9.3214,0.6785999999999994
192976,Drospirenone / ethinyl estradiol,Birth Control,"""I&#039;m 19 and I had never taken any birth control before Yaz. It completely cleared up my acne and my breasts significantly increased in size but were very sore all the time. I had no noticeable weight gain or hair loss/growth or spotting. My sex drive was bipolar, however, and taking the pill also gave me occasional slight dizziness, yeast infection, moodiness, anxiety, and even depression which I had never experienced before. I often had intense headaches and stomach aches but no nausea. My period didn&#039;t seem to get any lighter or shorter and PMS, though typically not much of an issue for me, was no different. I got to a point where I just felt awful and had to stop taking it after about 3 months.""",6,9-May-09,5,127,-0.974,negative,1.117,4.883
98249,Nexplanon,Birth Control,"""I received the Nexplanon implant in September 2013, after my gyno was unable to insert the Mirena (I have never had children, so that made it difficult). I have always had irregular periods (usually once every 2 months on average), and my gyno told me that I will probably not get my period very often at all on the Nexplanon. Unfortunately, the opposite has been true. I&#039;m bleeding probably 25/30 days of the month, and it&#039;s preceded by a dark brown &quot;goo&quot; that was never present before. In the first few months, I had mood swings (irritability, anger, sadness), but that passed. I am getting it removed soon, but I gave it a 5/10 rating because it did its job -- I have not become pregnant. It did not work perfectly for me, but it may work for you.""",6,9-Jun-15,5,139,-0.8779,negative,1.54945,4.45055
148514,Mirena,Birth Control,"""I had Mirena inserted 3.5 months ago. Your healthcare provider will inform you that the first 3-6 months after insertion can be rough, but I want to warn everyone who is considering getting Mirena that this is NOT a joke. If you enjoy bleeding for 2-3 weeks out of every month, then Mirena is the birth control for you. Since the insertion, I have not had more than one consecutive week without any kind of spotting or bleeding. I also want to add that Mirena was recommended to me because of severe cramps that the Pill did not alleviate, but my cramps with Mirena are worse. I sometimes get dizzy/lightheaded from them as well. Apparently this is all considered &quot;normal&quot; in the first 6 months and I am nearing my breaking point.""",5,26-May-17,5,132,-0.1109,negative,5.00095,-0.0009499999999995623
149562,Mirena,Birth Control,"""I&#039;m 26 and had it inserted in Nov last year. The procedure was not painful but afterwards I had some cramping, but nothing I couldn&#039;t deal with. The first 6 weeks I had constant spotting and swelling. It got to a point where I had to go and get a sonar done, to find out whether it has moved (I went for a few jogs afterwards). Well it didn&#039;t move at all. My husband does not even realize that I have it in. But my weight has been my biggest issue. I gained weight and I have been exercising more and eating healthier and my weight does not decrease. Whether it is the Mirena or maybe something else, I cannot be sure. But it started after the Mirena was inserted. My mood swings are so much better and I just decided to even exercise harder.""",7,27-Feb-13,24,145,0.8617,positive,9.37765,-2.377649999999999
130962,Levonorgestrel,Birth Control,"""I have had the Mirena since October 2008, 8 weeks after giving birth to my son.  The insertion was not painful at all.  I did experience a lot of hair loss and over time, my sex drive diminished.  I had light bleeding afterwards, but have only had maybe 2 cycles since insertion that may have lasted 2 days each.  I&#039;m getting ready to have my Mirena removed for 2 reasons. One to get back to normal because I have been very moody and depressed since I&#039;ve had it.  Two, my husband and I plan on having another baby within the next two years.  I enjoy not having to keep up with taking pills (which all make me sick) and having to used condoms with my husband, but this just isn&#039;t for me.  After the next baby, I will be getting my tubes tied!""",8,23-Aug-10,3,143,-0.7162,negative,2.2771000000000003,5.722899999999999
59739,NuvaRing,Birth Control,"""POSITIVE REVIEW - I have been on the Nuvaring for 2 months &ndash; the only side effect has been increase of breast size, I am trying to persevere with it and do a lot of exercise so I don&rsquo;t increase weight and hopefully maintain my breast size and I will take St John Worts if I feel a bit moody. 

The Nuvaring is great &ndash; 3 weeks in, 1 week out for your period and then the next cycle begins. If your partner can feel the ring while intercourse you can take it out for maximum 3 hours and then insert straight after. 

I know everyone is different but the Nuvaring is a low dosage of hormones and it is really working for me. So if you don&rsquo;t want to worry every month if you are pregnant I recommend Nuvaring. It has been great for me.""",9,23-Jan-17,2,146,0.9011,positive,9.55495,-0.5549499999999998
161465,Ortho Tri-Cyclen,Birth Control,"""Rated 9 on account of the mood swings and headaches.  But, they are manageable and the medicine is doing it&#039;s job.""",9,8-May-08,3,21,0.0,neutral,5.5,3.5
38626,Liletta,Birth Control,"""Had Liletta inserted mid November 2016.
The doctor did her best to make me comfortable and walk me thru the process. First, came the cold clamps that open your cervix. Then, the doctor inserted something to measure my cervix to make sure the device would fit properly. This was a pinching pain coming from deep inside me. After this came insertion. The insertion felt like a combination of pinching, pushing, and pulling all at once. I cramped, badly, after. 
I had some spotting for 4 days following. I&#039;ve had a regular period monthly since then. I have been spotting again recently, which has lasted over a week. No pregnancy though, and my acne has stayed about the same as with the pill. Hoping my period stops soon as well. So far I am happy.""",8,9-Mar-17,3,134,0.9217,positive,9.64765,-1.6476500000000005
198941,Depo-Provera,Birth Control,"""I&#039;ve had this medication for a couple of days and my period stopped like normal! I haven&#039;t had any bleeding what so ever yet or any of the bad side effects emotionally at all! I think this birth control will work for me for sure. The shot is very convenient (and not as painful as I thought) as a 18 year old who is horrible at taking pills every day. Plus it&#039;s free for me so that&#039;s great! Hopefully it will not cause my body any issues!""",10,11-Jul-16,6,87,0.8783,positive,9.45235,0.5476500000000009
10901,Mononessa,Birth Control,"""My second day on Mononessa. I&#039;ve been sick to my stomach! I hope this goes away. I&#039;m going to take it at night before bed instead of in morning.""",5,8-Feb-13,18,29,-0.1759,negative,4.70845,0.29155
9561,Lo Loestrin Fe,Birth Control,"""While on this birth control I&#039;ve had major mood swings to the point where the people in my house walk on egg shells around me. I feel extremely annoyed and angry all the time. I also have been super spacey, like I&#039;m daydreaming all day. I can&#039;t concentrate on anything (Not sure if its the birth control though) I can&#039;t wait to switch birth controls. I finally made it to the dr. to get a new one prescribed.""",4,11-Mar-16,2,78,-0.2544,negative,4.3552,-0.35519999999999996
98515,Nexplanon,Birth Control,"""The first few months I loved it! Then I started bleeding for weeks then it would stop for a few days and come right back. I always have cramps and feel bloated, I have gained 25lbs! Now I have to be double birth controlled.""",4,2-Jan-15,26,44,0.7081,positive,8.68645,-4.686450000000001
33644,Microgestin Fe 1 / 20,Birth Control,"""I started this pill about two years ago because the previous one I was on made me extremely nauseous. This one does not, it also makes my periods regular, but sometimes they can be heavy - other times almost non-existent. I started researching this pill because I have gained a lot of weight which I can&#039;t seem to lose. I have swelling especially in my lower leg, ankles, bloating and definite increase in breast size (unwelcomed). I was taking another drug around the same time that could very well be the cause of the weight gain, but I&#039;ve been off of it for over a year and still have not been able to lose the weight. I&#039;ve also experienced vaginitis, which I&#039;ve never had problems with before. Doctors don&#039;t seem too concerned.""",7,18-Apr-11,1,132,0.8512,positive,9.3304,-2.330399999999999
143715,Etonogestrel,Birth Control,"""I have had the Nexplanon implant for 11 months now and it&#039;s never let me down! I&#039;m in love with it! I used to get horrible period cramps, back pain, and headaches ever menstrual cycle and this birth control has taken it all away. I have only gotten my period once throughout this whole year and it was very very light with no cramps. The key to this birth control working is making sure you have an experienced and truely trust worthy doctor. Remember, this implant affects every body different! Some of these reviews say they hated it because it was painful, moved, or left pain even after it healed and those all seem to me as Doctor errors. If you&#039;re considering getting this amazing birth control make sure your doctor knows what they&#039;re doing!""",10,13-Nov-16,18,135,-0.5764,negative,2.9062,7.0938
107238,Implanon,Birth Control,"""I tried the Implanon after having an unexpected pregnancy on the Nuvaring. I had a little anxiety about the insertion but it really was quick and pretty painless. I have had it over a year now and for a longtime I wast having any periods at all. Now I have them few and far between, very lightly. I have no pain in the arm with only a tiny little scar. It does creep me out a little that you can see it through my skin, but honestly it is the best birth control I&#039;ve ever been on and wouldn&#039;t use anything else.""",10,8-Apr-12,0,102,0.9692,positive,9.8614,0.13860000000000028
110077,Nexplanon,Birth Control,"""I had my nexplanon removed after 2 years. It worked amazingly and I didn&#039;t get pregnant. However, I&#039;ve gained 30 pounds and that&#039;s why I removed it before the time. When I first got it, I was spotting a lot and then my period was abnormal. I could go 4 months without it but then I would get it again. The period irregularlity didn&#039;t bother me but the weight gain made me depressed. I go to the gym and don&#039;t eat too horrible. I&#039;d never gone over my usual weight of 160 but now I&#039;m at 200. I gained 10 pounds within the first year and the other 20 this past year. It was definitely worth it because I didn&#039;t want to risk getting pregnant but I&#039;m at my weight limit. It&#039;s not worth me feeling this way. &amp; I got my period 4 days after the removal!""",7,23-Apr-16,3,148,-0.3911,negative,3.74005,3.25995
74067,Ethinyl estradiol / norethindrone,Birth Control,"""I had a very good experience on this birth control, it was my first too. The only problem I had was light acne or that might just have been me being 15. My periods were around 2 days long and I never got in bad moods or emotional. This birth control worked great for me, no weight gain, nausea or anything.""",9,23-Sep-11,0,61,0.6208,positive,8.2936,0.7064000000000004
106379,Implanon,Birth Control,"""I was put on implanon a month ago and I was told that there might be some weight gain (like 5 pounds) or a chance of depression and irregular period for a while. Let me tell you something. They&#039;re spot on with weight gain, personality changes, and irregular period. I usually have a heavy flow without cramps. Now, I can&#039;t move without feeling like I have ebola. I&#039;m bleeding profusely. And worst of all, the blood smells 20x worse than usual. I&#039;ve gained 10 pounds, bled constantly, and my emotions are going haywire. If anyone says you won&#039;t have a period, they&#039;re right. Your vagina literally turns into a scene from Sweeney Todd. Feels like it too.""",3,3-Aug-16,9,117,0.2547,positive,6.64615,-3.6461499999999996
48615,Ethinyl estradiol / levonorgestrel,Birth Control,"""First time on birth control (bc) and I am relieved to not have had any major side effects after taking this bc for a month now. The first day I took it I felt a little nauseous but switched to taking it before bed and now don&#039;t feel anything (even if I forgot the night before &amp; have to take it in the middle of the day) I did get two pretty big pimples the first week but no physical changes besides that. I THINK I&#039;m on my period now (end of first pack) but very very light bleeding &amp; no cramps.""",9,22-Jun-17,2,102,0.128,positive,6.0760000000000005,2.9239999999999995
199361,Depo-Provera,Birth Control,"""I was given a depo provera shot after an essure procedure. I had never taken it before.  I had non stop bleeding for 3 months until my doctor gave me another birth control to take on top of it.  The bleeding stopped for a couple weeks but came back and has not stopped for a month and a half.  Definite weight gain.  This drug should only be used to treat specific conditions and not be used as a general birth control.""",1,25-Apr-15,4,81,0.9032,positive,9.5644,-8.5644
110003,Nexplanon,Birth Control,"""I&#039;ve never been on birth control and I have migraines with aura, so I was a bit limited to Mirena or Nexplanon since I wasn&#039;t about the pill life. Tried to get Mirena but after 2 failed attempts because my cervix is apparently a steel clamp, I went with the Nexplanon. I love it! The insertion was easy breezy, and my side effects are really limited to a little bit of acne, but it should be noted that I had a pretty good period of acne as an adolescent and took Accutane for it. I have changed up my facial routine and this has helped.
I have not gained any weight and haven&#039;t noticed any change to my appetite, but I&#039;m a pretty regimented person when it comes to my eating and exercise. Best part for me, no migraines, only manageable headaches!""",9,23-May-16,5,142,0.9597,positive,9.81865,-0.8186499999999999
106520,Implanon,Birth Control,"""so after my daughter was born I decided to try this bc while on maternity leave I&#039;ve gained maybe 15 lbs and lately major mood swings getting it out ASAP""",1,10-Mar-16,1,30,0.34,positive,7.03,-6.03
262,Medroxyprogesterone,Birth Control,"""I have been on the shot for 9 years, I love it, my doctor said I will have to take Xanax and Lexapro with the Depo to even out the mood swings, I am fine and my moods are good, it is natural that your body has bleeding and spotting I have it too, but it does not bother me as much as I suffered with PMS, forgetting things all the time, and being bitchy. Now I don&#039;t have that, I FEEL GREAT! Cramps yes but not as bad.""",10,26-Oct-14,13,89,0.9309,positive,9.68905,0.31095000000000006
86045,Ethinyl estradiol / norgestimate,Birth Control,"""I&#039;ve been taking this birth control for four years and I started taking it when I was 16. It was my first brand of birth control and I plan to stick with it until I want to start trying for children. I have never had much of an acne problem, but with this pill my face is always clear. I never had any of the nausea others have written about. I do have to agree that like others my cup size has grown over time and I am pleased! As far as weight goes I don&#039;t believe this pill has changed me at all. I have stayed the same weight since high school. My hormones are crazy only the week before my period.

Overall this is a great medication for some and a not so great medication for others. I would not blow it off right away. I would give it a shot.""",10,14-Jan-13,39,153,0.8802,positive,9.460899999999999,0.5391000000000012
129174,Levonorgestrel,Birth Control,"""&quot; I am 20 with no kids and have never been pregnant before. I was on birth control pills for 4 years before deciding on trying something stronger plus I couldn&#039;t remember to take it daily. I had Skyla inserted Oct 16 so I am on day 4. I&#039;m not going to lie having it inserted hurt. It was a combination of uncomfortable mixed with pain. Day 1 i had horrible cramps all day and some nausea Day 2 i felt amazing no cramps so sickness nothing Day 3 I found the lovely side effect of extreme emotion. I was a roller coaster of emotion all day with some random cramps throughout the day Day 4 I have had some cramps off and on but the emotions are in check today. So far so good, no major complaints except hoping the cramps and spotting subside soon""",9,19-Oct-15,1,146,0.8321,positive,9.24445,-0.2444500000000005
129409,Levonorgestrel,Birth Control,"""The insertion didn&#039;t hurt much. My doctor was very gentle and explained the entire process as it was happening. I just felt minor pressure and the most pain I felt was towards the end. Every so often I do get a sharp pain but it lasts no more than a minute and it feels like a bad cramp. My period have been getting lighter (I was already irregular to start with but when I did get my period, it would be heavy). My skin has also cleared from acne. I&#039;m barely breaking out, although I broke out a little more when I first got it inserted. Overall I&#039;m glad I got it, that way I don&#039;t have to worry about taking a daily pill. However, I&#039;ve gained 15 lbs!!!!!! I literally gained them within a month.""",8,9-Aug-15,6,136,-0.7762,negative,2.0071,5.992900000000001
182436,Mirena,Birth Control,"""I had the Mirena put in almost a year ago. Insertion was a breeze next to no cramping. My periods have remained heavy and do not show signs of stopping. Have gained about 30 pounds have acne and headaches and backache, so now I am wondering what is next. My doctor would not take it out and wanted me to remain on it for a year. It is almost a year so I am finding a new doctor and getting it taken out.""",1,18-Jan-10,10,83,-0.0516,negative,5.2678,-4.2678
110410,Nexplanon,Birth Control,"""Wow! From what I have been reading,  there has been a lot of problems/set backs with this method of birth control.  Now I have not had it very long,  almost 3 months.. So far..  so great!  no period whatsoever! I&#039;m not sexually active atm.. But no problems with pain, bleeding, or sex drive. Minor discharge.  I&#039;m concerned with weight gain.. But I think it&#039;s for the best to stop eating unhealthy like I have been and committing to at least sit-ups!! xD

People probably won&#039;t find it as funny.. But lack in sex drive is probably the most affective BC.  Hahahahahah! No but that&#039;s no fun to those with those problems.    I am breaking out in my chest and back but washing my body with natural homemade  scrub has worked wonders!""",8,26-Jan-16,9,131,0.8994,positive,9.5473,-1.5473
133337,Tri-Sprintec,Birth Control,"""I&#039;ve been taking Tri-Sprintec for about 3 months now and I haven&#039;t had any real problems with it at all. Just some breast tenderness right before my period and cravings every now and then. I used to be on Loestrin 24 Fe and I had the worst side affects with it. I had severe mood swings and depression which lasted for the entire 4 months I was on it. After getting off Loestrin, I went on Ortho Tri-Cyclen Lo and didn&#039;t have any problems with it, but switched to Tri-Sprintec because it&#039;s cheaper. I was afraid that I might have the same negative side effects with Tri-Sprintec that I had with Loestrin, but I haven&#039;t and that&#039;s just awesome to me! It&#039;s best to not judge a pill within the first week of taking it. It takes a few months to adjust.""",10,11-Jan-11,7,142,0.2942,positive,6.8239,3.1761
44391,Ethinyl estradiol / norgestimate,Birth Control,"""I have been taking Tri-nessa for more than a year, and I can easily say it is a good fit for me. I have regular, lighter periods, clear skin, and it hasn&#039;t made me gain any extra weight. I take them at the same time every day and have never missed a pill.  """,9,14-Aug-10,22,54,0.9285,positive,9.67825,-0.6782500000000002
144133,Etonogestrel,Birth Control,"""I have alot of the syptoms I am reading here. I bled for 6 months straight. Awful brown discharge. Mood swings, head aches, weight gain. I am 27 and my face, chest,and back have break outs like a teenager. I was put on a second bc with estrogen and it worked for the bleeding. But if I forgot to take it the bleeding started again. The point of getting this implant was to not have to remember to take anything or risk pregnancy.  I&#039;m now only on the implant and it seems to be working for the most part. I still spot here and there but the acne is embarrassing. Proactive doesn&#039;t work either. I&#039;m considering having it removed and going back on my nuva ring. 
I do not recommend this bc to anyone. Ever.""",1,20-Jun-16,4,135,-0.4793,negative,3.3431499999999996,-2.3431499999999996
15386,Ethinyl estradiol / norethindrone,Birth Control,"""Gained 15 lbs in a few months and unable to lose despite exercise and diet...terribly depressed...lots of breakthrough bleeding.
Been off the pill a week and lost 5 pounds and finally feel normal again. I am mad it took be 6 months to realize this pill was causing so many problems.""",1,9-Mar-17,4,51,-0.8214,negative,1.8036999999999999,-0.8036999999999999
226852,Etonogestrel,Birth Control,"""Got the nexplanon 2 days after I had my daughter. Everything was cool I bled my whole 6 weeks then my period completely stopped until the first week of Feb I spotted for a few days(3).  Started gaining weight after and no matter how much I work out I cant lose the weight!! Lately ive started gettings headaches for 4-5days straight no matter what I take I continue to have a headache and increased appetite.  Really considering getting it took out.  The no period or pregnancy is the only great thing!""",4,17-Mar-15,14,91,0.8955,positive,9.52975,-5.52975
44060,Ethinyl estradiol / norgestimate,Birth Control,"""I&#039;m 16 and I&#039;ve been taking this birth control for about 5 months and at first I loved it, I had shorter/ lighter periods and my breasts got bigger but here lately I&#039;ve been having a lot of problems with it. I have been having really bad headaches. I&#039;m really moody, get angry easy, I cry for no reason, lower back has been hurting, bad cramps, gaining weight that I can&#039;t seem to lose, and me and my boyfriend fight all the time (which we never seemed to do before) and I think if I don&#039;t get off it soon then I&#039;d lose him. """,1,18-Dec-11,5,105,-0.9869,negative,1.05895,-0.05895000000000006
182377,Mirena,Birth Control,"""I am 28 years old and a mother of 4. I had Mirena for over 2 years. Insertion wasn&#039;t too bad. I had cramping for the first couple weeks, for the first 6-8 months I had regular periods around the end of each month. NO period at all for next 6-8months (which was a dream!). Spotted every once in a while after intercourse and if I went running which I felt was annoying, but manageable. Year 2- spotted all the time, irregular bleeding, cramping when I&#039;d lay down, woke up nauseous, from day 1 husband felt the IUD, but we managed. At end of year 2, bled for full 3 weeks, stopped bleeding for 1 week, bled 1 month. Went to the Doctor to find it was dislodged and the wire strings were knotted- she recommended I switch to the Nuva Ring- so far sex is more comfortable!""",4,15-May-10,2,148,0.4131,positive,7.35895,-3.35895
188683,ParaGard,Birth Control,"""I got this procedure done yesterday. I used cytotec for 3 days before. When i got to the dr. they decided to inject me with a numbing block, which was more emotionally scary, than painful. There were two parts. The first cramp was decently painful. Mine was also ultrasound guided, and she helped me keep breathing calmly. The second cramp/push was really painful, but afterwards I was fine. Second day only mild cramps. I suggest getting a driver if you have to drive any distance. The scariest part about this procedure is the unknown, since everyone reacts differently. I am happy with it so far. We will see when i get my first period.""",9,4-Aug-15,5,114,-0.0607,negative,5.22685,3.7731500000000002
60151,NuvaRing,Birth Control,"""I&#039;ve been on the ring for almost two years, and I am ready to switch! It works great for the whole &quot;not getting pregnant&quot; thing, but my acne is the worst it&#039;s ever been, and my migraines are hell. They&#039;re predictable at least. I&#039;ve been getting them due to estrogen withdrawal, so they occur within days (recently only 1 day) after I take the ring out, and last 3 days, but they&#039;ve been getting worse and worse every single month. I can&#039;t do this anymore. Anything is better than waking up hourly to dry heave while in severe pain (my most recent, and worst episode to date). I do recommend it, but not for longer than a year.""",7,6-May-13,8,118,-0.9817,negative,1.08235,5.91765
98712,Nexplanon,Birth Control,"""Getting it put in was super easy and painless although I was sore for a few days after. It&#039;s super convenient since now I don&#039;t have to remember to take the pill. At first I experience a bigger appetite and a bit of weight gain but after a few weeks that stopped. I would say it does cause a good bit of mood swings. I got my period the first month but since then I haven&#039;t at all. All in all the good outweighs the bad.""",8,20-Nov-13,3,86,0.8176,positive,9.1792,-1.1791999999999998
195551,Aviane,Birth Control,"""I was on it for a few weeks and started to get leg cramps. I was on Apri before and will be switching back. The only thing that bothered me was the leg cramps, everything else seemed to be fine.""",1,29-Jan-12,1,40,-0.128,negative,4.9239999999999995,-3.9239999999999995
133457,Tri-Sprintec,Birth Control,"""I started taking this pill two months before I was supposed to get married. I&#039;ve never been on birth control before this. It made my boobs enormous, but it also made me into a psycho. This pill has made me very emotional.""",5,8-Mar-10,23,42,0.3269,positive,6.97105,-1.97105
